screen_name,location,id,source,favorite_count,favorited,lang,hashtags,created_at,text,tags,is_retweet,retweet_author,n_words,has_link,emoji_count,emojis
gavinr77,West Yorkshire ,529646666,Twitter for Android,5,False,en,"[{'text': 'dance', 'indices': [46, 52]}, {'text': 'Ripon', 'indices': [66, 72]}]",2019-07-04 20:19:03,Looking forward to teaching the first of many workshops in tomorrow @AlexCulshaw22 Funded by… https://t.co/94Iyafk6Ld,"['dance', 'Ripon']",False,,117,True,0,
FlicksDaily,"London, England",994273369091727361,FLICKS DAILY,0,False,en,"[{'text': 'FlicksDaily', 'indices': [110, 122]}, {'text': 'Film', 'indices': [123, 128]}, {'text': 'Movies', 'indices': [129, 136]}]",2019-07-04 20:18:34,"Interview: Chris Zuhdi, Texas Actor-Filmmaker, Blazes indie Filmscape Film-Noir Style https://t.co/jGCyhFM4nc","['FlicksDaily', 'Film', 'Movies']",False,,109,True,0,
sttepodcast,Location : The Cinema,2709128076,Twitter for iPhone,20,False,en,[],2019-07-04 20:17:59,"The rewatch on our next episode is Sexy Beast

We want you to join us and let us know your thoughts on this movie,… https://t.co/xU7vImcFbd",[],False,,139,True,0,
JRLewisAuthor,Virginia,987759248,Twitter for Android,0,False,en,"[{'text': 'writing', 'indices': [110, 118]}, {'text': 'film', 'indices': [119, 124]}, {'text': 'acting', 'indices': [125, 132]}]",2019-07-04 20:17:53,"It's with words as with sunbeams. The more they're condensed, the deeper they burn. Southey","['writing', 'film', 'acting', 'amwri']",True,noveliciouss,91,False,0,
SceneNNerd,United States,2327431026,Twitter for Android,0,False,en,"[{'text': 'Filmmakers', 'indices': [41, 52]}, {'text': 'SciFi', 'indices': [53, 59]}, {'text': 'Horror', 'indices': [60, 67]}, {'text': 'Fantasy', 'indices': [68, 76]}, {'text': 'FanFilms', 'indices': [77, 86]}]",2019-07-04 20:17:21,IN 3 DAYS... July 7th @GeekFilmFests Opens Call for Entries for Year 7! Be…,"['Filmmakers', 'SciFi', 'Horror', 'Fantasy', 'FanFilms']",True,GeekFilmFests,75,False,0,
la_libritos,Barcelona,8087512,Twitter for Android,0,False,en,"[{'text': 'tomorrow', 'indices': [39, 48]}, {'text': 'Glasgow', 'indices': [78, 86]}, {'text': 'Brighton', 'indices': [90, 99]}, {'text': 'dressup', 'indices': [100, 108]}, {'text': 'getup', 'indices': [109, 115]}, {'text': 'getout', 'indices': [120, 127]}]",2019-07-04 20:17:11,UK are you ready!?!?! in a theater near you!! From to and for this,"['tomorrow', 'Glasgow', 'Brighton', 'dressup', 'getup', 'getout', 'm']",True,mirrorprods,66,False,0,
Justagirl2017x,Cornwall / London / Manchester,844590924223188993,Twitter for Android,12,False,en,"[{'text': 'film', 'indices': [108, 113]}]",2019-07-04 20:17:07,Rebuilding my life after a complete mental breakdown is one of the hardest things I've ever done. Our short https://t.co/p9zb6ntVXg,['film'],False,,131,True,0,
Gordana24383192,Srem,1126522609938702336,Twitter for Android,0,False,en,"[{'text': 'writing', 'indices': [110, 118]}, {'text': 'film', 'indices': [119, 124]}, {'text': 'acting', 'indices': [125, 132]}]",2019-07-04 20:16:48,"It's with words as with sunbeams. The more they're condensed, the deeper they burn. Southey","['writing', 'film', 'acting', 'amwri']",True,noveliciouss,91,False,0,
animafestival,"Córdoba, Argentina",140997152,Twitter Web Client,2,False,en,"[{'text': 'ANIMA2019', 'indices': [85, 95]}]",2019-07-04 20:16:47,"After receiving over 3600 animations, we're happy to annaunce the OFFICIAL SELECTION ! To read more abou… https://t.co/qXPgzzAnp6",['ANIMA2019'],False,,129,True,0,
GeekFilmFests,#GeekFilmFest #GeekFest,1087791378,Twitter for iPhone,5,False,en,"[{'text': 'Filmmakers', 'indices': [22, 33]}, {'text': 'SciFi', 'indices': [34, 40]}, {'text': 'Horror', 'indices': [41, 48]}, {'text': 'Fantasy', 'indices': [49, 57]}, {'text': 'FanFilms', 'indices': [58, 67]}]",2019-07-04 20:16:31,IN 3 DAYS... July 7th @GeekFilmFests Opens Call for Entries for Year… https://t.co/EhC3p9KtPR,"['Filmmakers', 'SciFi', 'Horror', 'Fantasy', 'FanFilms']",False,,93,True,0,
trapgeezus,1500,703038420277309440,Twitter Web Client,0,False,en,"[{'text': '4thofJuly', 'indices': [71, 81]}, {'text': 'Happy4thofJuly', 'indices': [82, 97]}, {'text': 'soundcloud', 'indices': [98, 109]}, {'text': 'itunes', 'indices': [110, 117]}, {'text': 'spotify', 'indices': [118, 126]}, {'text': 'applemusic', 'indices': [127, 138]}]",2019-07-04 20:15:58,Go head n bang this at the bbq https://t.co/RFCEgOnIEZ,"['4thofJuly', 'Happy4thofJuly', 'soundcloud', 'itunes', 'spotify', 'applemusic']",True,trapgeezus,54,True,0,
trapgeezus,1500,703038420277309440,Twitter Web Client,1,False,en,"[{'text': '4thofJuly', 'indices': [55, 65]}, {'text': 'Happy4thofJuly', 'indices': [66, 81]}, {'text': 'soundcloud', 'indices': [82, 93]}, {'text': 'itunes', 'indices': [94, 101]}, {'text': 'spotify', 'indices': [102, 110]}]",2019-07-04 20:15:49,Go head n bang this at the bbq https://t.co/RFCEgOnIEZ https://t.co/I0kHh3RM2F,"['4thofJuly', 'Happy4thofJuly', 'soundcloud', 'itunes', 'spotify']",False,,78,True,0,
dvdinfatuation,Pennsylvania,190586896,TweetDeck,1,False,en,"[{'text': 'film', 'indices': [79, 84]}]",2019-07-04 20:15:00,"In Oct. of 2013, the actor providing the voice for the title character in this announced he had advanced Park… https://t.co/Z6IPQRv6z6",['film'],False,,134,True,0,
Wardworkz,Ontario 🇨🇦,866094849321304064,Twitter Web Client,0,False,en,"[{'text': 'writing', 'indices': [110, 118]}, {'text': 'film', 'indices': [119, 124]}, {'text': 'acting', 'indices': [125, 132]}]",2019-07-04 20:14:57,"It's with words as with sunbeams. The more they're condensed, the deeper they burn. Southey","['writing', 'film', 'acting', 'amwri']",True,noveliciouss,91,False,0,
MijiMijiyoon38,unknown,3333911343,Twitter Web Client,0,False,en,"[{'text': 'books', 'indices': [15, 21]}, {'text': 'gifts', 'indices': [33, 39]}, {'text': 'fantasy', 'indices': [41, 49]}, {'text': 'novel', 'indices': [50, 56]}, {'text': 'Angels', 'indices': [57, 64]}, {'text': 'amazon', 'indices': [65, 72]}, {'text': 'actorslife', 'indices': [73, 84]}, {'text': 'lovestory', 'indices': [85, 95]}, {'text': 'romance', 'indices': [96, 104]}, {'text': 'fosse', 'indices': [105, 111]}, {'text': 'filmmaking', 'indices': [112, 123]}, {'text': 'filmnoir', 'indices': [124, 133]}, {'text': 'film', 'indices': [134, 139]}]",2019-07-04 20:13:30,make great !,"['books', 'gifts', 'fantasy', 'novel', 'Angels', 'amazon', 'actorslife', 'lovestory', 'romance', 'fosse', 'filmmaking', 'filmnoir', 'film']",True,z1jobutsu,12,False,0,
BillMarx,"Somerville, MA, USA",15816707,Twitter Web Client,0,False,en,[],2019-07-04 20:13:14,Bored with firecrackers and boycotting the Donald's self-celebration? Check out Gerald Peary's appreciation of a fi… https://t.co/1HSBFda3RX,[],False,,140,True,0,
noveliciouss,unknown,2829428812,Buffer,113,False,en,"[{'text': 'writing', 'indices': [92, 100]}, {'text': 'film', 'indices': [101, 106]}, {'text': 'acting', 'indices': [107, 114]}]",2019-07-04 20:13:02,"It's with words as with sunbeams. The more they're condensed, the deeper they burn. Southey https://t.co/1fSTgHN7BH","['writing', 'film', 'acting']",False,,115,True,0,
GVLowReviews,"Richmond Hill, Ontario",1081631621139189760,Twitter for Android,0,False,en,"[{'text': 'badtimesattheelroyale', 'indices': [0, 22]}]",2019-07-04 20:11:58,"(2018). What an underrated gem of a movie with great performances by a stellar cast, in part… https://t.co/HBSVKB7ZY3",['badtimesattheelroyale'],False,,117,True,0,
_chancer_,Wigan / Shenzhen,791912261405122560,Twitter Web Client,0,False,en,"[{'text': 'police', 'indices': [16, 23]}, {'text': 'film', 'indices': [35, 40]}]",2019-07-04 20:11:35,Never trust the and always them! 555 I got jumped by 2 plain clothed cops and 3 PCSOs https://t.co/XDGUl9NOHZ via @YouTube,"['police', 'film']",False,,122,True,0,
theartsfuse,"#Boston, MA, USA",43030391,Twitter Web Client,0,False,en,[],2019-07-04 20:11:28,Bored with firecrackers and boycotting the Donald's self-celebration? Check out Gerald Peary's appreciation of a fi… https://t.co/v0oXTQTfcs,[],False,,140,True,0,
RyanLehfeldt,California,1101674724,Twitter for Android,0,False,en,[],2019-07-04 20:11:21,"In the last 300 years, my family came from the British Isles &amp; Western Europe. Their stories make me proud to be Am… https://t.co/LaFD2KUAGc",[],False,,144,True,0,
DroiMedia,"Normal, IL",3432000616,Twitter for Android,1,False,en,"[{'text': 'DroiMedia', 'indices': [27, 37]}, {'text': 'film', 'indices': [66, 71]}, {'text': 'photograph', 'indices': [75, 86]}, {'text': 'fireworks', 'indices': [91, 101]}]",2019-07-04 20:10:52,Happy 4th of July from the team! Anyone out looking to or the tonight? Be s… https://t.co/5bJQmhruEh,"['DroiMedia', 'film', 'photograph', 'fireworks']",False,,100,True,0,
MyLovePolice,"Cape Town, South Africa",1952107862,dlvr.it,0,False,en,[],2019-07-04 20:10:35,"IndieWire MoviePass Suspends Service Amid Technical Issues, Plans to Recapitalize: ""Due to maintenance related issues, Mo…",[],True,Streamlab_za,122,False,0,
bjeaglefeather,Cape Town,321603690,dlvr.it,0,False,en,[],2019-07-04 20:10:35,"IndieWire MoviePass Suspends Service Amid Technical Issues, Plans to Recapitalize: ""Due to maintenance related issues, Mo…",[],True,Streamlab_za,122,False,0,
theeaglesvision,"Cape Town, South Africa",1086538897071460352,dlvr.it,0,False,en,[],2019-07-04 20:10:35,"IndieWire MoviePass Suspends Service Amid Technical Issues, Plans to Recapitalize: ""Due to maintenance related issues, Mo…",[],True,Streamlab_za,122,False,0,
YTPopMusicChan1,The Netherlands,1102305705447567362,Twitter Web Client,0,False,en,"[{'text': 'musician', 'indices': [89, 98]}, {'text': 'music', 'indices': [99, 105]}, {'text': 'popsinger', 'indices': [106, 116]}, {'text': 'popartist', 'indices': [117, 127]}]",2019-07-04 20:09:19,Thank you for your Support @YTPopMusicChan1 so kind and thankful ️,"['musician', 'music', 'popsinger', 'popartist', 'recordinga']",True,MichaelSCollura,67,False,1,❤
Filmi_log,Mumbai,830639089229639681,Filmilog Retweet,0,False,en,"[{'text': 'summer', 'indices': [26, 33]}]",2019-07-04 20:09:08,"In the of 1999, Amanda McDowell &amp; David Travers learn some truths are better left untold... ""Skipping Stones to…",['summer'],True,DreamalityEnt,116,False,0,
screenbunny,"Scotland, UK",774210594492874752,Twitter for iPhone,0,False,en,[],2019-07-04 20:09:06,Very happy and extremely excited to announce that Screen Bunny is now part of the @Starsky_Media family and contr… https://t.co/gIOSyaiDNg,[],False,,140,True,1,📣
Filmi_log,Mumbai,830639089229639681,Filmilog Retweet,0,False,en,"[{'text': 'SupportIndieFilm', 'indices': [66, 83]}, {'text': 'Film', 'indices': [84, 89]}, {'text': 'TV', 'indices': [90, 93]}, {'text': 'Video', 'indices': [94, 100]}, {'text': 'Movies', 'indices': [101, 108]}, {'text': 'IndieFilm', 'indices': [109, 119]}, {'text': 'Filmmaking', 'indices': [120, 131]}]",2019-07-04 20:09:05,Now in Production 2019 https://t.co/ydf50G84Sv making ma…,"['SupportIndieFilm', 'Film', 'TV', 'Video', 'Movies', 'IndieFilm', 'Filmmaking', 'Filmma']",True,DreamalityEnt,57,True,0,
Filmi_log,Mumbai,830639089229639681,Filmilog Retweet,0,False,en,"[{'text': 'SupportIndieFilm', 'indices': [69, 86]}, {'text': 'Film', 'indices': [87, 92]}, {'text': 'TV', 'indices': [93, 96]}, {'text': 'Video', 'indices': [97, 103]}, {'text': 'Movies', 'indices': [104, 111]}, {'text': 'IndieFilm', 'indices': [112, 122]}, {'text': 'Filmmaking', 'indices': [123, 134]}]",2019-07-04 20:09:03,THE ASCENT (2019) Trailer https://t.co/162K1RsVLT making,"['SupportIndieFilm', 'Film', 'TV', 'Video', 'Movies', 'IndieFilm', 'Filmmaking', 'Fil']",True,DreamalityEnt,56,True,0,
Filmi_log,Mumbai,830639089229639681,Filmilog Retweet,0,False,en,"[{'text': 'SupportIndieFilm', 'indices': [74, 91]}, {'text': 'Film', 'indices': [92, 97]}, {'text': 'TV', 'indices': [98, 101]}, {'text': 'Movies', 'indices': [102, 109]}, {'text': 'IndieFilm', 'indices': [110, 120]}, {'text': 'Filmmaking', 'indices': [121, 132]}]",2019-07-04 20:09:01,MY LITTLE DEMON (2019) Trailer https://t.co/GWWkGaEfjx making m…,"['SupportIndieFilm', 'Film', 'TV', 'Movies', 'IndieFilm', 'Filmmaking', 'Filmm']",True,DreamalityEnt,64,True,0,
FirstGlanceFilm,Los Angeles/Philadelphia,21583655,Twitter Web Client,0,False,en,"[{'text': 'SupportIndieFilm', 'indices': [66, 83]}, {'text': 'Film', 'indices': [84, 89]}, {'text': 'TV', 'indices': [90, 93]}, {'text': 'Video', 'indices': [94, 100]}, {'text': 'Movies', 'indices': [101, 108]}, {'text': 'IndieFilm', 'indices': [109, 119]}, {'text': 'Filmmaking', 'indices': [120, 131]}]",2019-07-04 20:08:55,Now in Production 2019 https://t.co/ydf50G84Sv making ma…,"['SupportIndieFilm', 'Film', 'TV', 'Video', 'Movies', 'IndieFilm', 'Filmmaking', 'Filmma']",True,DreamalityEnt,57,True,0,
darkgreentrees,unknown,772040732588802048,Twitter Web App,0,False,en,"[{'text': 'film', 'indices': [82, 87]}, {'text': 'TV', 'indices': [94, 97]}]",2019-07-04 20:08:54,"ground-breaking research by @filmtvcharity. If you work in UK &amp; , why not spend 10 minutes to complete it too?…","['film', 'TV']",True,iamandysowerby,115,False,0,
stephaniebola,"Brussel ,Paris, New York",85535230,Twitter for iPhone,0,False,en,"[{'text': 'crete', 'indices': [53, 59]}, {'text': 'leica', 'indices': [60, 66]}, {'text': 'leicamp', 'indices': [67, 75]}, {'text': 'film', 'indices': [76, 81]}, {'text': 'kodak', 'indices': [82, 88]}, {'text': 'tmax400', 'indices': [89, 97]}, {'text': 'summicron', 'indices': [98, 108]}, {'text': '35mm', 'indices': [109, 114]}]",2019-07-04 20:08:33,a first few black and white images from mp https://t.co/qGezzHdj10,"['crete', 'leica', 'leicamp', 'film', 'kodak', 'tmax400', 'summicron', '35mm']",True,micmojo,66,True,0,
BubbleJunction,Cape Town,2330013276,dlvr.it,0,False,en,[],2019-07-04 20:08:06,"IndieWire MoviePass Suspends Service Amid Technical Issues, Plans to Recapitalize: ""Due to maintenance related issues, Mo…",[],True,Streamlab_za,122,False,0,
Streamlab_za,"Cape Town, South Africa",1023968867541045248,dlvr.it,0,False,en,[],2019-07-04 20:07:36,"IndieWire MoviePass Suspends Service Amid Technical Issues, Plans to Recapitalize: ""Due to maintenance related issu… https://t.co/kAb1e9leNG",[],False,,140,True,0,
DreamalityEnt,United States,3356025237,Twitter Web Client,2,False,en,"[{'text': 'summer', 'indices': [7, 14]}]",2019-07-04 20:07:22,"In the of 1999, Amanda McDowell &amp; David Travers learn some truths are better left untold... ""Skipping Stone… https://t.co/DUZLpm7o3T",['summer'],False,,136,True,0,
nohaycinema,Tijuana B.C:,206983002,Instagram,1,False,en,"[{'text': 'screening', 'indices': [31, 41]}, {'text': 'film', 'indices': [48, 53]}]",2019-07-04 20:07:13,Happy to announce the upcoming of my “Trilogy On Space” July 11 and July 13 Part of the bauhaus_un… https://t.co/pnYluWbbT8,"['screening', 'film']",False,,123,True,0,
vespa2222,"Here,There,EveryWhere",371225285,Twitter Web Client,3,False,en,"[{'text': 'film', 'indices': [24, 29]}]",2019-07-04 20:07:12,What a Crazy World 1963 tonight at 9.30 pm on @TalkingPicsTV dir by Michael Carreras with Joe Brown Susan Mau… https://t.co/rbgNJeoTSt,['film'],False,,134,True,0,
DreamalityEnt,United States,3356025237,Twitter Web Client,2,False,en,"[{'text': 'SupportIndieFilm', 'indices': [47, 64]}, {'text': 'Film', 'indices': [65, 70]}, {'text': 'TV', 'indices': [71, 74]}, {'text': 'Video', 'indices': [75, 81]}, {'text': 'Movies', 'indices': [82, 89]}, {'text': 'IndieFilm', 'indices': [90, 100]}, {'text': 'Filmmaking', 'indices': [101, 112]}]",2019-07-04 20:07:08,Now in Production 2019 https://t.co/ydf50G84Sv making… https://t.co/QlrnJQuwlf,"['SupportIndieFilm', 'Film', 'TV', 'Video', 'Movies', 'IndieFilm', 'Filmmaking']",False,,78,True,0,
